date,temp_2m_C,rh_2m_percent,rain_mm,soil_temp_0_7_cm_C,soil_temp_7_28_cm_C,district
2023-08-08,26.2,87,6.6,27.6,27.8,Thrissur
2023-08-09,26.7,87,1.2,28.2,27.8,Thrissur
2023-08-10,26.7,87,2.9,28.1,28.0,Thrissur
2023-08-11,27.3,85,1.7,28.4,28.1,Thrissur
2023-08-12,26.6,87,2.9,28.0,28.1,Thrissur
2023-08-13,26.7,86,1.1,28.2,28.0,Thrissur
2023-08-14,26.5,86,2.0,28.2,28.1,Thrissur
2023-08-15,26.4,83,0.3,28.3,28.1,Thrissur
2023-08-16,26.0,85,1.2,28.3,28.1,Thrissur
2023-08-17,26.5,87,2.1,28.3,28.1,Thrissur
2023-08-18,26.7,85,4.5,28.3,28.2,Thrissur
2023-08-19,26.1,86,5.2,27.6,27.8,Thrissur
2023-08-20,26.4,86,3.3,27.8,27.6,Thrissur
2023-08-21,27.2,84,0.7,28.7,28.1,Thrissur
2023-08-22,27.7,83,0.1,29.1,28.6,Thrissur
2023-08-23,27.5,82,0.0,29.4,28.8,Thrissur
2023-08-24,27.1,83,0.0,29.3,28.8,Thrissur
2023-08-25,27.1,84,2.3,29.0,28.8,Thrissur
2023-08-26,26.9,85,1.8,29.1,28.8,Thrissur
2023-08-27,27.2,86,1.6,29.2,28.9,Thrissur
2023-08-28,27.3,84,6.5,29.1,28.9,Thrissur
2023-08-29,26.8,86,10.8,28.1,28.4,Thrissur
2023-08-30,26.9,86,3.0,28.2,28.1,Thrissur
2023-08-31,27.4,85,4.0,28.9,28.5,Thrissur
2023-09-01,27.2,85,2.5,28.7,28.6,Thrissur
2023-09-02,26.5,88,6.3,28.0,28.1,Thrissur
2023-09-03,25.2,92,37.6,26.8,27.6,Thrissur
2023-09-04,25.3,91,14.5,26.3,26.9,Thrissur
2023-09-05,24.4,94,33.5,25.6,26.3,Thrissur
2023-09-06,24.3,95,28.2,25.3,25.9,Thrissur
2023-09-07,24.1,94,32.6,25.0,25.6,Thrissur
2023-09-08,24.4,94,20.0,25.1,25.5,Thrissur
2023-09-09,25.1,91,19.4,26.0,25.9,Thrissur
2023-09-10,24.7,93,34.6,25.6,26.0,Thrissur
2023-09-11,25.1,90,27.3,26.2,26.1,Thrissur
2023-09-12,26.3,88,11.8,27.1,26.5,Thrissur
2023-09-13,25.8,90,16.9,27.0,27.0,Thrissur
2023-09-14,25.2,90,26.4,26.7,26.9,Thrissur
2023-09-15,24.5,95,75.1,25.4,26.2,Thrissur
2023-09-16,25.6,90,16.3,26.6,26.3,Thrissur
2023-09-17,25.2,91,25.8,26.2,26.4,Thrissur
2023-09-18,24.3,93,35.9,25.6,26.2,Thrissur
2023-09-19,25.0,91,20.3,26.0,26.0,Thrissur
2023-09-20,26.0,90,3.7,26.9,26.4,Thrissur
2023-09-21,25.9,90,13.8,27.3,27.1,Thrissur
2023-09-22,25.3,92,31.4,26.5,26.8,Thrissur
2023-09-23,25.5,90,32.2,26.7,26.6,Thrissur
2023-09-24,26.2,88,7.8,27.2,26.7,Thrissur
2023-09-25,26.0,89,20.5,27.0,27.0,Thrissur
2023-09-26,25.9,91,17.5,27.1,27.1,Thrissur
2023-09-27,26.0,90,4.9,27.1,26.9,Thrissur
2023-09-28,24.6,94,30.1,25.7,26.5,Thrissur
2023-09-29,24.0,96,26.4,24.8,25.6,Thrissur
2023-09-30,24.3,94,32.9,25.2,25.5,Thrissur
2023-10-01,24.5,95,45.7,25.3,25.5,Thrissur
2023-10-02,25.0,92,14.0,25.9,25.8,Thrissur
2023-10-03,26.3,88,2.3,27.1,26.4,Thrissur
2023-10-04,26.7,87,1.3,27.8,27.1,Thrissur
2023-10-05,26.4,85,0.1,28.0,27.5,Thrissur
2023-10-06,26.6,85,0.2,28.1,27.7,Thrissur
2023-10-07,26.3,84,0.0,28.0,27.6,Thrissur
2023-10-08,26.7,82,0.7,28.2,27.7,Thrissur
2023-10-09,27.1,80,0.0,28.3,27.9,Thrissur
2023-10-10,27.0,85,7.0,28.5,28.1,Thrissur
2023-10-11,25.9,90,15.7,27.4,27.8,Thrissur
2023-10-12,25.2,91,5.8,26.5,27.0,Thrissur
2023-10-13,25.8,90,11.2,27.1,26.9,Thrissur
2023-10-14,25.5,90,35.4,26.9,26.9,Thrissur
2023-10-15,25.4,90,23.6,26.0,26.3,Thrissur
2023-10-16,26.2,88,16.3,27.2,26.8,Thrissur
2023-10-17,25.8,90,35.0,26.9,27.0,Thrissur
2023-10-18,26.7,85,17.8,27.5,27.1,Thrissur
2023-10-19,26.5,86,4.7,27.8,27.5,Thrissur
2023-10-20,26.5,86,1.1,27.8,27.5,Thrissur
2023-10-21,26.6,86,4.8,28.0,27.6,Thrissur
2023-10-22,26.3,89,12.0,27.5,27.4,Thrissur
2023-10-23,25.3,90,11.5,26.9,27.1,Thrissur
2023-10-24,25.7,89,6.4,27.1,27.1,Thrissur
2023-10-25,25.8,88,1.9,27.1,27.1,Thrissur
2023-10-26,26.0,89,6.0,27.4,27.3,Thrissur
2023-10-27,26.5,86,4.5,27.5,27.5,Thrissur
2023-10-28,26.2,88,15.2,27.6,27.6,Thrissur
2023-10-29,26.2,87,35.2,27.4,27.6,Thrissur
2023-10-30,25.6,90,38.3,26.7,27.1,Thrissur
2023-10-31,25.7,90,15.6,26.5,26.8,Thrissur
2023-11-01,26.7,84,4.3,27.3,27.1,Thrissur
2023-11-02,26.5,85,23.2,27.0,27.0,Thrissur
2023-11-03,26.4,86,27.6,27.0,27.1,Thrissur
2023-11-04,24.9,92,15.5,25.9,26.6,Thrissur
2023-11-05,25.4,89,13.1,26.0,26.2,Thrissur
2023-11-06,26.5,86,3.4,27.3,26.7,Thrissur
2023-11-07,26.3,87,22.4,26.7,26.9,Thrissur
2023-11-08,26.1,89,29.3,26.9,27.1,Thrissur
2023-11-09,25.6,89,3.5,26.2,26.7,Thrissur
2023-11-10,26.4,84,3.3,27.0,26.9,Thrissur
2023-11-11,27.5,80,0.9,27.9,27.4,Thrissur
2023-11-12,27.1,70,0.0,27.7,27.6,Thrissur
2023-11-13,26.7,68,0.0,27.3,27.4,Thrissur
2023-11-14,26.9,69,0.0,27.6,27.4,Thrissur
2023-11-15,27.6,68,0.0,28.2,27.8,Thrissur
2023-11-16,27.1,81,1.4,28.4,28.1,Thrissur
2023-11-17,27.2,84,3.5,28.7,28.3,Thrissur
2023-11-18,26.3,88,3.7,27.7,28.0,Thrissur
2023-11-19,27.2,81,0.0,28.0,27.8,Thrissur
2023-11-20,27.1,75,0.0,27.8,27.8,Thrissur
2023-11-21,27.7,77,1.6,28.5,28.0,Thrissur
2023-11-22,25.9,90,30.6,27.3,27.8,Thrissur
2023-11-23,25.9,88,3.3,26.8,27.1,Thrissur
2023-11-24,26.5,84,7.6,27.4,27.3,Thrissur
2023-11-25,27.0,80,4.8,27.8,27.6,Thrissur
2023-11-26,27.7,72,0.0,28.1,27.7,Thrissur
2023-11-27,28.2,70,0.0,28.7,28.2,Thrissur
2023-11-28,28.1,72,0.3,29.0,28.5,Thrissur
2023-11-29,28.1,71,0.0,28.9,28.5,Thrissur
2023-11-30,27.8,75,0.9,29.3,28.8,Thrissur
2023-12-01,28.1,73,0.4,29.4,28.9,Thrissur
2023-12-02,27.5,79,0.1,29.2,28.9,Thrissur
2023-12-03,26.8,84,1.8,28.6,28.7,Thrissur
2023-12-04,26.9,84,0.4,28.4,28.4,Thrissur
2023-12-05,27.0,84,0.7,28.8,28.6,Thrissur
2023-12-06,27.1,84,0.0,29.1,28.7,Thrissur
2023-12-07,27.3,81,0.3,29.3,29.0,Thrissur
2023-12-08,26.5,86,27.3,28.0,28.8,Thrissur
2023-12-09,26.7,85,1.6,27.7,28.0,Thrissur
2023-12-10,27.5,81,4.7,28.2,28.0,Thrissur
2023-12-11,27.7,73,0.0,27.8,28.0,Thrissur
2023-12-12,27.2,76,2.5,28.2,28.2,Thrissur
2023-12-13,27.2,68,0.0,27.5,27.7,Thrissur
2023-12-14,27.7,59,0.0,28.1,28.0,Thrissur
2023-12-15,28.4,60,0.6,28.6,28.2,Thrissur
2023-12-16,28.7,63,0.0,29.2,28.6,Thrissur
2023-12-17,27.5,70,5.1,28.0,28.5,Thrissur
2023-12-18,25.2,81,12.1,25.2,27.0,Thrissur
2023-12-19,27.7,63,0.3,27.5,26.9,Thrissur
2023-12-20,28.6,60,0.0,28.8,28.1,Thrissur
2023-12-21,28.8,63,0.0,29.5,28.8,Thrissur
2023-12-22,28.5,67,0.0,29.8,29.2,Thrissur
2023-12-23,27.6,60,0.0,28.9,29.1,Thrissur
2023-12-24,28.6,54,0.0,29.6,29.0,Thrissur
2023-12-25,29.4,57,0.0,30.5,29.5,Thrissur
2023-12-26,29.1,53,0.0,30.6,29.9,Thrissur
2023-12-27,29.0,53,0.0,30.4,30.0,Thrissur
2023-12-28,29.9,54,0.0,31.2,30.3,Thrissur
2023-12-29,29.4,59,0.0,31.3,30.6,Thrissur
2023-12-30,29.4,55,0.0,31.1,30.5,Thrissur
2023-12-31,29.5,56,0.0,31.5,30.6,Thrissur
2024-01-01,28.6,62,0.0,31.0,30.6,Thrissur
2024-01-02,29.1,63,0.0,31.3,30.6,Thrissur
2024-01-03,27.9,70,5.5,29.8,30.1,Thrissur
2024-01-04,27.1,76,20.1,28.5,29.2,Thrissur
2024-01-05,25.9,87,10.1,26.5,27.8,Thrissur
2024-01-06,26.4,85,11.8,27.1,27.2,Thrissur
2024-01-07,26.4,84,1.1,27.4,27.5,Thrissur
2024-01-08,26.8,80,1.6,27.7,27.9,Thrissur
2024-01-09,26.5,79,15.3,27.1,27.9,Thrissur
2024-01-10,26.9,64,2.2,27.0,27.3,Thrissur
2024-01-11,28.0,54,0.0,27.8,27.6,Thrissur
2024-01-12,28.2,55,0.0,28.5,28.2,Thrissur
2024-01-13,28.4,55,0.0,28.9,28.5,Thrissur
2024-01-14,28.1,64,0.0,29.3,28.8,Thrissur
2024-01-15,27.9,63,0.0,29.6,29.1,Thrissur
2024-01-16,27.3,70,1.0,29.4,29.2,Thrissur
2024-01-17,26.9,73,0.1,28.8,29.0,Thrissur
2024-01-18,27.6,67,0.0,29.7,29.2,Thrissur
2024-01-19,28.4,70,0.5,30.4,29.7,Thrissur
2024-01-20,28.8,67,0.2,30.8,30.0,Thrissur
2024-01-21,29.2,67,0.0,30.9,30.1,Thrissur
2024-01-22,30.0,63,0.0,32.2,30.8,Thrissur
2024-01-23,29.5,56,0.0,32.2,31.3,Thrissur
2024-01-24,28.1,67,0.1,31.1,31.0,Thrissur
2024-01-25,28.5,63,0.0,31.3,30.8,Thrissur
2024-01-26,29.2,51,0.0,31.2,30.7,Thrissur
2024-01-27,29.1,46,0.0,30.9,30.5,Thrissur
2024-01-28,29.0,54,0.0,31.4,30.6,Thrissur
2024-01-29,28.6,60,0.0,31.2,30.7,Thrissur
2024-01-30,28.8,60,0.0,31.4,30.8,Thrissur
2024-01-31,28.6,66,0.3,31.3,30.9,Thrissur
2024-02-01,28.8,65,0.0,31.6,31.0,Thrissur
2024-02-02,28.6,67,0.0,31.5,31.0,Thrissur
2024-02-03,28.4,71,0.1,31.4,31.0,Thrissur
2024-02-04,29.6,60,0.0,32.1,31.2,Thrissur
2024-02-05,29.3,54,0.0,31.9,31.4,Thrissur
2024-02-06,29.3,56,0.0,31.9,31.3,Thrissur
2024-02-07,29.4,60,0.0,32.0,31.4,Thrissur
2024-02-08,29.4,62,0.0,32.3,31.5,Thrissur
2024-02-09,29.9,59,0.0,32.5,31.6,Thrissur
2024-02-10,30.4,51,0.0,32.3,31.7,Thrissur
2024-02-11,30.8,45,0.0,32.7,31.8,Thrissur
2024-02-12,30.4,47,0.0,32.6,31.9,Thrissur
2024-02-13,30.1,54,0.0,32.4,31.7,Thrissur
2024-02-14,30.3,59,0.0,32.9,32.0,Thrissur
2024-02-15,30.1,56,0.0,32.6,32.0,Thrissur
2024-02-16,30.8,50,0.0,32.9,32.1,Thrissur
2024-02-17,30.5,53,0.0,33.0,32.3,Thrissur
2024-02-18,30.0,61,0.0,32.9,32.3,Thrissur
2024-02-19,30.2,63,0.0,33.0,32.4,Thrissur
2024-02-20,30.3,65,0.0,33.1,32.5,Thrissur
2024-02-21,29.4,71,0.1,32.5,32.3,Thrissur
2024-02-22,29.0,72,0.3,32.2,32.1,Thrissur
2024-02-23,28.8,70,0.1,31.5,31.4,Thrissur
2024-02-24,29.0,68,0.0,32.0,31.5,Thrissur
2024-02-25,29.8,65,0.0,32.4,31.7,Thrissur
2024-02-26,31.6,50,0.0,33.4,32.1,Thrissur
2024-02-27,31.4,49,0.0,33.7,32.7,Thrissur
2024-02-28,30.8,52,0.0,33.8,32.8,Thrissur
2024-02-29,30.2,59,0.0,33.3,32.8,Thrissur
2024-03-01,30.2,58,0.0,33.2,32.8,Thrissur
2024-03-02,29.6,61,0.0,32.9,32.6,Thrissur
2024-03-03,29.5,70,0.1,32.8,32.4,Thrissur
2024-03-04,29.4,72,1.1,32.9,32.5,Thrissur
2024-03-05,30.1,69,0.0,33.3,32.7,Thrissur
2024-03-06,30.0,68,0.0,33.2,32.8,Thrissur
2024-03-07,29.7,68,0.0,33.0,32.6,Thrissur
2024-03-08,29.1,74,1.0,32.4,32.4,Thrissur
2024-03-09,29.3,75,1.8,32.4,32.3,Thrissur
2024-03-10,29.8,72,0.9,32.7,32.3,Thrissur
2024-03-11,29.4,75,1.4,32.6,32.4,Thrissur
2024-03-12,29.9,70,0.0,32.5,32.2,Thrissur
2024-03-13,29.2,75,1.5,32.2,32.1,Thrissur
2024-03-14,29.3,76,1.7,31.8,31.7,Thrissur
2024-03-15,29.8,72,0.2,32.5,31.9,Thrissur
2024-03-16,29.4,73,1.7,32.4,32.2,Thrissur
2024-03-17,29.9,71,1.9,32.9,32.5,Thrissur
2024-03-18,29.6,73,0.1,32.5,32.2,Thrissur
2024-03-19,29.8,70,0.4,33.1,32.4,Thrissur
2024-03-20,29.3,73,0.2,32.6,32.5,Thrissur
2024-03-21,30.3,65,0.3,33.3,32.6,Thrissur
2024-03-22,30.1,67,1.6,33.0,32.8,Thrissur
2024-03-23,29.8,73,4.5,32.7,32.5,Thrissur
2024-03-24,29.4,73,0.1,32.4,32.2,Thrissur
2024-03-25,30.6,66,0.3,33.5,32.6,Thrissur
2024-03-26,29.7,74,0.8,33.2,32.8,Thrissur
2024-03-27,30.6,69,1.2,33.6,32.9,Thrissur
2024-03-28,29.8,77,2.5,32.8,32.9,Thrissur
2024-03-29,28.0,82,3.7,30.9,31.9,Thrissur
2024-03-30,29.8,74,1.3,32.8,32.1,Thrissur
2024-03-31,28.7,80,2.2,31.5,32.0,Thrissur
2024-04-01,29.5,77,1.0,32.0,31.8,Thrissur
2024-04-02,29.4,77,1.7,32.3,32.0,Thrissur
2024-04-03,28.8,79,4.5,31.7,31.9,Thrissur
2024-04-04,29.8,76,8.0,32.6,32.1,Thrissur
2024-04-05,29.7,75,0.0,32.2,31.9,Thrissur
2024-04-06,30.5,73,0.0,33.3,32.4,Thrissur
2024-04-07,29.9,76,3.9,33.2,32.8,Thrissur
2024-04-08,30.0,76,0.1,32.8,32.5,Thrissur
2024-04-09,30.4,71,0.0,33.3,32.7,Thrissur
2024-04-10,31.0,70,1.0,34.1,33.2,Thrissur
2024-04-11,30.7,70,0.3,34.1,33.5,Thrissur
2024-04-12,29.8,74,5.0,32.9,33.4,Thrissur
2024-04-13,29.4,76,3.2,31.7,32.2,Thrissur
2024-04-14,30.2,72,0.0,31.8,31.5,Thrissur
2024-04-15,30.9,68,0.1,32.5,32.0,Thrissur
2024-04-16,29.9,75,5.5,31.7,32.0,Thrissur
2024-04-17,29.1,80,2.0,31.4,31.7,Thrissur
2024-04-18,29.7,79,2.7,31.6,31.6,Thrissur
2024-04-19,29.2,80,5.7,31.2,31.3,Thrissur
2024-04-20,30.0,76,0.3,31.7,31.3,Thrissur
2024-04-21,30.3,77,6.5,32.4,31.6,Thrissur
2024-04-22,29.5,80,1.4,31.7,31.7,Thrissur
2024-04-23,30.7,76,0.4,32.7,32.0,Thrissur
2024-04-24,30.0,77,1.4,32.4,32.2,Thrissur
2024-04-25,30.5,74,0.6,32.9,32.3,Thrissur
2024-04-26,30.4,75,2.5,33.3,32.6,Thrissur
2024-04-27,30.7,74,0.0,33.2,32.7,Thrissur
2024-04-28,31.3,73,0.8,34.0,33.0,Thrissur
2024-04-29,31.2,72,0.1,34.3,33.4,Thrissur
2024-04-30,29.3,80,4.3,32.2,33.0,Thrissur
2024-05-01,30.4,75,1.1,32.4,32.4,Thrissur
2024-05-02,31.2,74,1.1,33.5,32.7,Thrissur
2024-05-03,30.7,77,5.2,32.8,32.9,Thrissur
2024-05-04,30.2,75,2.2,32.4,32.2,Thrissur
2024-05-05,30.2,75,6.5,32.3,32.6,Thrissur
2024-05-06,31.1,67,0.0,33.7,33.0,Thrissur
2024-05-07,31.5,65,0.0,34.2,33.4,Thrissur
2024-05-08,30.1,76,25.1,33.0,33.4,Thrissur
2024-05-09,29.0,83,18.3,31.1,32.2,Thrissur
2024-05-10,28.0,85,28.7,29.8,30.9,Thrissur
2024-05-11,28.8,83,19.7,30.6,31.1,Thrissur
2024-05-12,28.2,88,24.4,29.6,30.2,Thrissur
2024-05-13,28.1,86,15.9,29.5,30.1,Thrissur
2024-05-14,27.4,85,12.6,28.9,30.0,Thrissur
2024-05-15,28.9,83,5.6,30.3,30.5,Thrissur
2024-05-16,28.1,83,19.8,29.7,30.4,Thrissur
2024-05-17,27.4,89,55.6,29.2,30.1,Thrissur
2024-05-18,27.0,90,15.4,28.3,29.3,Thrissur
2024-05-19,26.6,90,32.2,27.9,28.7,Thrissur
2024-05-20,24.7,97,60.5,26.1,27.8,Thrissur
2024-05-21,26.3,92,23.7,26.9,27.3,Thrissur
2024-05-22,25.9,95,126.8,26.8,27.7,Thrissur
2024-05-23,25.4,96,106.8,26.1,27.3,Thrissur
2024-05-24,26.2,91,58.6,26.6,27.0,Thrissur
2024-05-25,26.1,92,44.9,26.5,27.0,Thrissur
2024-05-26,26.4,92,21.6,27.2,27.2,Thrissur
2024-05-27,26.8,90,12.1,27.4,27.6,Thrissur
2024-05-28,25.5,94,21.5,26.5,27.6,Thrissur
2024-05-29,26.3,92,7.6,26.9,27.2,Thrissur
2024-05-30,26.6,90,30.0,27.1,27.4,Thrissur
2024-05-31,27.1,91,25.1,27.7,27.8,Thrissur
2024-06-01,27.1,90,14.4,27.9,28.1,Thrissur
2024-06-02,26.7,92,23.3,27.7,28.1,Thrissur
2024-06-03,26.3,91,19.2,27.2,27.6,Thrissur
2024-06-04,26.8,89,19.5,27.6,27.7,Thrissur
2024-06-05,26.3,91,28.1,27.5,27.9,Thrissur
2024-06-06,25.4,94,25.4,26.5,27.5,Thrissur
2024-06-07,25.5,93,16.8,26.4,27.2,Thrissur
2024-06-08,24.7,94,29.6,25.8,26.7,Thrissur
2024-06-09,25.4,92,9.8,26.2,26.5,Thrissur
2024-06-10,25.9,90,9.5,26.9,27.0,Thrissur
2024-06-11,26.0,91,15.6,27.1,27.3,Thrissur
2024-06-12,25.5,91,12.9,26.5,26.9,Thrissur
2024-06-13,25.9,90,7.2,27.1,27.0,Thrissur
2024-06-14,26.8,88,3.1,28.1,27.6,Thrissur
2024-06-15,26.8,87,1.3,28.4,28.1,Thrissur
2024-06-16,26.4,89,8.8,28.1,28.3,Thrissur
2024-06-17,26.3,90,4.5,27.6,28.0,Thrissur
2024-06-18,25.3,92,33.7,26.7,27.7,Thrissur
2024-06-19,25.0,93,27.5,26.2,27.1,Thrissur
2024-06-20,24.6,94,24.0,25.6,26.5,Thrissur
2024-06-21,24.8,95,39.0,25.7,26.5,Thrissur
2024-06-22,25.0,93,23.7,25.6,26.2,Thrissur
2024-06-23,25.0,93,45.7,25.5,26.0,Thrissur
2024-06-24,24.7,94,33.4,25.3,25.9,Thrissur
2024-06-25,24.6,95,56.5,25.2,25.8,Thrissur
2024-06-26,24.9,94,61.7,25.1,25.7,Thrissur
2024-06-27,24.7,94,36.7,25.3,25.7,Thrissur
2024-06-28,25.4,90,9.0,26.3,26.1,Thrissur
2024-06-29,26.2,89,4.5,27.2,26.9,Thrissur
2024-06-30,26.1,90,16.2,27.1,27.3,Thrissur
2024-07-01,25.1,92,33.6,26.2,27.0,Thrissur
2024-07-02,26.2,90,3.9,27.0,26.8,Thrissur
2024-07-03,26.1,90,8.1,27.4,27.4,Thrissur
2024-07-04,26.6,88,1.3,27.5,27.3,Thrissur
2024-07-05,25.8,90,15.5,27.3,27.5,Thrissur
2024-07-06,25.6,90,4.2,26.7,27.1,Thrissur
2024-07-07,26.1,88,8.4,27.2,27.1,Thrissur
2024-07-08,24.9,93,39.6,25.8,26.6,Thrissur
2024-07-09,25.4,90,7.6,26.4,26.4,Thrissur
2024-07-10,25.8,88,14.3,26.9,26.9,Thrissur
2024-07-11,26.5,87,0.6,27.6,27.2,Thrissur
2024-07-12,25.3,93,27.5,26.3,27.1,Thrissur
2024-07-13,24.7,93,50.0,25.5,26.2,Thrissur
2024-07-14,25.0,92,14.8,25.7,26.0,Thrissur
2024-07-15,24.5,94,48.4,25.1,25.7,Thrissur
2024-07-16,25.0,92,29.5,25.2,25.6,Thrissur
2024-07-17,24.8,93,57.4,25.4,25.7,Thrissur
2024-07-18,24.3,94,37.1,24.8,25.5,Thrissur
2024-07-19,24.7,92,15.6,25.1,25.4,Thrissur
2024-07-20,25.8,89,6.3,26.3,26.0,Thrissur
2024-07-21,26.5,88,3.6,27.3,26.7,Thrissur
2024-07-22,25.5,91,4.4,26.5,27.0,Thrissur
2024-07-23,26.1,88,4.4,27.3,27.0,Thrissur
2024-07-24,26.2,88,4.3,27.5,27.3,Thrissur
2024-07-25,25.2,92,31.3,26.1,26.8,Thrissur
2024-07-26,25.5,90,23.0,26.2,26.4,Thrissur
2024-07-27,25.9,89,8.6,26.7,26.6,Thrissur
2024-07-28,25.6,90,13.9,26.7,27.0,Thrissur
2024-07-29,24.4,95,47.2,25.5,26.4,Thrissur
2024-07-30,24.2,95,40.2,24.8,25.7,Thrissur
2024-07-31,24.3,95,41.1,25.1,25.6,Thrissur
2024-08-01,25.0,93,11.5,25.6,25.8,Thrissur
2024-08-02,25.5,90,3.1,26.5,26.2,Thrissur
2024-08-03,25.7,87,7.2,26.8,26.6,Thrissur
2024-08-04,25.9,88,6.5,26.9,26.7,Thrissur
2024-08-05,25.7,89,23.5,26.9,27.0,Thrissur
2024-08-06,25.8,88,24.4,26.7,26.8,Thrissur
2024-08-07,26.1,88,7.7,26.8,26.7,Thrissur
2024-08-08,25.3,90,23.0,26.1,26.6,Thrissur
2024-08-09,26.1,87,1.3,27.0,26.6,Thrissur
2024-08-10,26.0,88,25.9,26.9,27.0,Thrissur
2024-08-11,26.8,86,4.4,27.4,27.2,Thrissur
2024-08-12,26.6,87,20.6,27.3,27.2,Thrissur
2024-08-13,26.9,87,27.0,27.6,27.3,Thrissur
2024-08-14,26.2,90,9.3,27.2,27.3,Thrissur
2024-08-15,26.7,87,2.2,27.6,27.5,Thrissur
2024-08-16,26.3,90,20.5,27.5,27.5,Thrissur
2024-08-17,26.2,90,12.5,27.1,27.2,Thrissur
2024-08-18,26.3,87,0.6,27.3,26.9,Thrissur
2024-08-19,26.1,89,5.1,27.4,27.4,Thrissur
2024-08-20,26.0,90,19.5,26.8,27.0,Thrissur
2024-08-21,25.5,90,17.0,26.4,26.7,Thrissur
2024-08-22,25.8,88,3.2,26.8,26.7,Thrissur
2024-08-23,26.4,87,1.4,27.6,27.2,Thrissur
2024-08-24,25.4,89,7.4,26.6,27.2,Thrissur
2024-08-25,25.8,88,2.2,27.3,27.3,Thrissur
2024-08-26,25.8,87,6.3,27.0,27.2,Thrissur
2024-08-27,25.2,90,10.3,26.7,27.1,Thrissur
2024-08-28,25.3,91,7.0,26.7,27.0,Thrissur
2024-08-29,24.9,91,11.5,26.2,26.8,Thrissur
2024-08-30,24.7,92,20.8,25.8,26.3,Thrissur
2024-08-31,25.2,91,7.0,26.1,26.3,Thrissur
2024-09-01,25.0,92,12.4,25.6,26.2,Thrissur
2024-09-02,25.4,90,10.2,26.4,26.2,Thrissur
2024-09-03,24.9,90,19.3,26.2,26.5,Thrissur
2024-09-04,25.7,89,5.2,26.8,26.7,Thrissur
2024-09-05,26.4,87,2.4,27.4,27.1,Thrissur
2024-09-06,26.3,86,2.4,27.5,27.4,Thrissur
2024-09-07,26.5,86,3.1,27.6,27.5,Thrissur
2024-09-08,25.3,91,14.3,26.6,27.3,Thrissur
2024-09-09,24.8,93,18.3,25.9,26.6,Thrissur
2024-09-10,25.0,92,19.9,26.1,26.4,Thrissur
2024-09-11,24.6,93,18.2,25.9,26.4,Thrissur
2024-09-12,25.8,88,1.3,26.8,26.5,Thrissur
2024-09-13,26.5,86,0.8,27.7,27.3,Thrissur
2024-09-14,26.1,88,9.2,27.4,27.4,Thrissur
2024-09-15,26.3,87,4.3,27.5,27.5,Thrissur
2024-09-16,26.7,85,0.8,27.9,27.6,Thrissur
2024-09-17,26.5,86,0.6,28.2,27.9,Thrissur
2024-09-18,26.2,86,2.8,27.9,27.8,Thrissur
2024-09-19,26.0,87,0.5,27.9,27.8,Thrissur
2024-09-20,26.0,85,1.1,27.6,27.6,Thrissur
2024-09-21,25.8,87,1.5,27.3,27.4,Thrissur
2024-09-22,25.9,87,2.3,27.5,27.4,Thrissur
2024-09-23,25.6,90,32.1,26.7,27.2,Thrissur
2024-09-24,26.2,86,2.1,27.3,27.0,Thrissur
2024-09-25,26.1,87,3.3,27.3,27.3,Thrissur
2024-09-26,26.0,88,3.0,27.3,27.3,Thrissur
2024-09-27,26.1,88,2.7,27.5,27.5,Thrissur
2024-09-28,26.6,86,0.7,27.7,27.7,Thrissur
2024-09-29,27.2,85,11.7,28.1,27.8,Thrissur
2024-09-30,27.3,83,0.5,28.1,27.9,Thrissur
2024-10-01,27.0,86,7.1,28.5,28.2,Thrissur
2024-10-02,26.8,87,5.6,28.1,28.1,Thrissur
2024-10-03,26.5,87,11.2,27.8,27.9,Thrissur
2024-10-04,26.5,89,12.9,27.8,27.9,Thrissur
2024-10-05,25.4,91,6.8,26.7,27.3,Thrissur
2024-10-06,25.9,89,11.0,27.1,27.3,Thrissur
2024-10-07,25.3,90,18.4,26.4,26.9,Thrissur
2024-10-08,26.0,86,4.8,26.6,26.8,Thrissur
2024-10-09,25.3,91,33.5,26.2,26.9,Thrissur
2024-10-10,24.9,91,16.7,25.8,26.3,Thrissur
2024-10-11,25.2,90,12.0,26.1,26.5,Thrissur
2024-10-12,25.5,87,14.6,26.3,26.4,Thrissur
2024-10-13,25.6,88,7.7,26.5,26.7,Thrissur
2024-10-14,25.0,92,28.5,25.8,26.4,Thrissur
2024-10-15,24.2,93,13.9,25.0,25.7,Thrissur
2024-10-16,24.8,92,14.2,25.5,25.6,Thrissur
2024-10-17,25.4,91,2.4,26.2,25.9,Thrissur
2024-10-18,25.8,89,2.1,27.0,26.7,Thrissur
2024-10-19,25.8,87,3.2,27.1,27.0,Thrissur
2024-10-20,26.2,89,16.0,27.2,27.1,Thrissur
2024-10-21,25.6,92,11.3,26.9,27.1,Thrissur
2024-10-22,26.3,87,5.9,27.4,27.2,Thrissur
2024-10-23,25.9,90,17.1,27.1,27.2,Thrissur
2024-10-24,25.3,91,22.0,26.3,26.7,Thrissur
2024-10-25,25.2,90,20.7,26.2,26.3,Thrissur
2024-10-26,25.6,89,3.2,26.4,26.3,Thrissur
2024-10-27,25.6,87,0.8,26.7,26.6,Thrissur
2024-10-28,26.0,87,0.6,27.3,27.1,Thrissur
2024-10-29,26.1,88,0.4,27.5,27.4,Thrissur
